urls/0,hashtags/0,hashtags/1,mentions/0,mentions/1,mentions/2,id,text,user/nick,user/profile_img,user/followers,user/name,user/description,user/created_at,user/location/lat,user/location/long,user/id,user/friends,sentient,hashtags/2,urls/1,urls/2,hashtags/3,hashtags/4,hashtags/5,hashtags/6,hashtags/7,mentions/3,mentions/4,mentions/5,hashtags/8,hashtags/9,hashtags/10
,ATLSportsHQ,TrueToAtlanta,ATL Sports HQ,Atlanta Hawks,Phil,1813426176,"RT @ATLSportsHQ: #ATLSportsHQ @ATLHawks Postgame Video Recap

By: @_ATLPhil

#TrueToAtlanta

Be sure to trust @ATLHawks_Talk for full Hawks…",Phil,https://pbs.twimg.com/profile_images/962201562281140224/RleUHgjb_normal.jpg,4400,_ATLPhil,"🦉’18 Civil Engineering. RT’S ≠ Agreement or Endorsement. @ATLSportsHQ CEO, Founder and Writer. ATL Everything. Starving for more success. Phil 4:13🇵🇷🇺🇸",Mon Jul 08 16:46:57 +0000 2013,33.8876179,-84.289389,1578123499,2948,0.13799999999999996,,,,,,,,,Atlanta Hawks Talk,,,,,
https://twitter.com/i/web/status/971216698614435841,ATLSportsHQ,TrueToAtlanta,Atlanta Hawks,Phil,Atlanta Hawks Talk,282546177,"#ATLSportsHQ @ATLHawks Postgame Video Recap

By: @_ATLPhil

#TrueToAtlanta

Be sure to trust @ATLHawks_Talk for ful… https://t.co/uwyshrd9fo",Atlanta Hawks Talk,https://pbs.twimg.com/profile_images/735617767563530241/hlXjwdqT_normal.jpg,1372,ATLHawks_Talk,Atlanta Hawks Talk is Your Homegrown Source for all things #TrueToAtlanta. Podcast series '#ATLSportsHQLive!' Part of the @ATLSportsHQ Network,Sun Aug 30 02:37:08 +0000 2015,33.8876179,-84.289389,-906995344,596,0.13799999999999996,,,,,,,,,,,,,,
https://twitter.com/i/web/status/971216688069926914,ATLSportsHQ,TrueToAtlanta,Atlanta Hawks,Phil,Atlanta Hawks Talk,-1672028158,"#ATLSportsHQ @ATLHawks Postgame Video Recap

By: @_ATLPhil

#TrueToAtlanta

Be sure to trust @ATLHawks_Talk for ful… https://t.co/DJcKHo9OwD",ATL Sports HQ,https://pbs.twimg.com/profile_images/892915264362135552/0_ic0Phy_normal.jpg,174,ATLSportsHQ,"Atlanta Sports Headquarters. @ATLHawks_Talk @BirdsInTheBenz @SSSATLUTD @ChopUpChopDown @ATLSportCollege Built For the Fans, By the Fans. #ATLSportsHQ",Sun Jul 30 14:38:45 +0000 2017,,,-749244415,63,0.13799999999999996,,,,,,,,,,,,,,
https://twitter.com/i/web/status/971216672664248320,ATLSportsHQ,TrueToAtlanta,Atlanta Hawks,Phil,Atlanta Hawks Talk,102162432,"#ATLSportsHQ @ATLHawks Postgame Video Recap

By: @_ATLPhil

#TrueToAtlanta

Be sure to trust @ATLHawks_Talk for ful… https://t.co/doYzeagSbx",Phil,https://pbs.twimg.com/profile_images/962201562281140224/RleUHgjb_normal.jpg,4400,_ATLPhil,"🦉’18 Civil Engineering. RT’S ≠ Agreement or Endorsement. @ATLSportsHQ CEO, Founder and Writer. ATL Everything. Starving for more success. Phil 4:13🇵🇷🇺🇸",Mon Jul 08 16:46:57 +0000 2013,33.8876179,-84.289389,1578123499,2948,0.13799999999999996,,,,,,,,,,,,,,
,NBA,TrueToAtlanta,Legado NBA,,,18264066,"RT @LegadoNBA: #NBA FINAL | Atlanta Hawks 90 - Toronto Raptors 106

#TrueToAtlanta #WeTheNorth 

DeMar DeRozan: 25pts/3r/4as https://t.co/o…",♑🔁,https://pbs.twimg.com/profile_images/969877756275298304/7KcgxT18_normal.jpg,200,SalvatoreFacu,"Periodista.

Then it all comes back to you",Sun Sep 12 02:39:30 +0000 2010,37.88472489999999,-122.114775,189736290,193,0,WeTheNorth,,,,,,,,,,,,,
http://on.nba.com/2AblsXr,WeTheNorth,TrueToAtlanta,NBA,,,458612736,"RT @NBA: Lowry dimes from the hardwood!

#WeTheNorth x #TrueToAtlanta are on NBALP.

📺: https://t.co/2pt5MyD8rh https://t.co/oj4b5cGMCn",Hakim Osman,https://pbs.twimg.com/profile_images/944447313082179585/fkK4Jthh_normal.jpg,876,Daboyyhakim,Toronto Very Own ! 416 The Movement #TeamDerozan #TeamLowry Instagram DaBoyyyHakim,Sun Oct 09 19:04:40 +0000 2011,43.8554579,-79.00248100000002,387834242,1105,0,,,,,,,,,,,,,,
,ATLSportsHQ,TrueToAtlanta,Atlanta Hawks Talk,,,-65581054,"RT @ATLHawks_Talk: Your #ATLSportsHQ Postgame Video Recap. 

Hawks fall 106-90 #TrueToAtlanta https://t.co/mWUS0mdiX9",Atlanta Hawks Talk,https://pbs.twimg.com/profile_images/735617767563530241/hlXjwdqT_normal.jpg,1372,ATLHawks_Talk,Atlanta Hawks Talk is Your Homegrown Source for all things #TrueToAtlanta. Podcast series '#ATLSportsHQLive!' Part of the @ATLSportsHQ Network,Sun Aug 30 02:37:08 +0000 2015,33.8876179,-84.289389,-906995344,596,0,,,,,,,,,,,,,,
http://specne.ws/y4GZMP,TrueToAtlanta,,Andy Young,jee in jeong,,-94932992,RT @AndyYoungTV: How Amherst’s Jaylen Morris took an unusual path from @SCJI to the NBA #TrueToAtlanta Hawks. https://t.co/afcmbahSI5,Greg Vorse,https://pbs.twimg.com/profile_images/890737992171651072/jgtJRFKA_normal.jpg,1689,GregVorse,"Father to Eliza, Son to God, loving life talking sports on @SpecNewsBuffalo @SpecNewsROC. Idea 💡send it here: (gregory.vorse@charter.com)",Fri Mar 19 22:04:41 +0000 2010,,,124582642,491,0.25,,,,,,,,,,,,,,
,ATLSportsHQ,TrueToAtlanta,,,,1859563520,"Your #ATLSportsHQ Postgame Video Recap. 

Hawks fall 106-90 #TrueToAtlanta https://t.co/mWUS0mdiX9",Atlanta Hawks Talk,https://pbs.twimg.com/profile_images/735617767563530241/hlXjwdqT_normal.jpg,1372,ATLHawks_Talk,Atlanta Hawks Talk is Your Homegrown Source for all things #TrueToAtlanta. Podcast series '#ATLSportsHQLive!' Part of the @ATLSportsHQ Network,Sun Aug 30 02:37:08 +0000 2015,33.8876179,-84.289389,-906995344,596,0,,,,,,,,,,,,,,
https://twitter.com/i/web/status/971214316862132224,TrueToAtlanta,,,,,-2057875456,"Destaques #TrueToAtlanta :
Bazemore: 14 pts, 5 ast e 2 stl
Collins: 14 pts, 3 reb e 3 ast
Dedmon: 12 pts, 10 reb, 2… https://t.co/xYUhL83L6a",Double-Doule BR,https://pbs.twimg.com/profile_images/966841279920463874/waNiegC5_normal.jpg,21,double_doublebr,Perfil brasleiro para falar sobre NBA!,Wed Feb 21 04:34:09 +0000 2018,,,756539392,79,0,,,,,,,,,,,,,,
,TrueToAtlanta,,Atlanta Hawks,,,-36188159,@ATLHawks That's a hard fought game I can live with. Getting better by the game! Keep it up! #TrueToAtlanta,Alan Beasley,https://pbs.twimg.com/profile_images/864173596746371073/5atdJfsc_normal.jpg,103,falconsfan1988,,Thu Feb 11 01:30:27 +0000 2016,32.189996,-81.030166,601635397,189,-0.25,,,,,,,,,,,,,,
,NBA,TrueToAtlanta,,,,1394069504,"#NBA FINAL | Atlanta Hawks 90 - Toronto Raptors 106

#TrueToAtlanta #WeTheNorth 

DeMar DeRozan: 25pts/3r/4as https://t.co/orEOc5nXJH",Legado NBA,https://pbs.twimg.com/profile_images/961713180698447873/JPRX950M_normal.jpg,304,LegadoNBA,"Manu nos hizo amar el básquet. Nosotros continuamos su legado. Información, opinión, el mejor baloncesto del mundo en un solo lugar! 🏀",Fri Aug 25 05:36:44 +0000 2017,,,466878464,321,0,WeTheNorth,,,,,,,,,,,,,
,TrueToAtlanta,WeTheNorth,Mid Range Brasil,,,-1353216000,"RT @MidRangeBR: FINAL!
#TrueToAtlanta 90x106 #WeTheNorth

Dewayne Dedmon 
12 PTS, 10 REB, 2 AST
 
DeMar DeRozan 
25 PTS, 3 REB, 4 AST",Junior Garcia,https://pbs.twimg.com/profile_images/968601384546422784/l97Sr-5t_normal.jpg,292,jurajunior20,"1905 💙 |

@RealMadrid | @ClubedoRemo | Curto @Nba 🏀 | @NFL |  @Flamengo | @Palmeiras",Thu May 07 19:10:40 +0000 2015,-1.4179679,-48.4771508,-1054000962,676,0,,,,,,,,,,,,,,
,TrueToAtlanta,,FOX Sports: Hawks,,,-984162303,"RT @HawksOnFSSE: UP NEXT.

#TrueToAtlanta https://t.co/AJ7h1aTwbQ",Mo- (W)NBA Carnation,https://pbs.twimg.com/profile_images/963952558371934209/1yoekkv2_normal.jpg,1813,ATLLAEV,"If you add a little to a little, and then do it again, soon that little shall be much. Once the game is over, the king & the pawn go back in the same box.",Tue Aug 25 01:24:53 +0000 2009,,,68569840,1491,0,,,,,,,,,,,,,,
,TrueToAtlanta,WeTheNorth,Mid Range Brasil,,,-518615040,"RT @MidRangeBR: FINAL!
#TrueToAtlanta 90x106 #WeTheNorth

Dewayne Dedmon 
12 PTS, 10 REB, 2 AST
 
DeMar DeRozan 
25 PTS, 3 REB, 4 AST",Raptor Yamamoto,https://pbs.twimg.com/profile_images/946752987753517058/xW2Usha2_normal.jpg,74,TaigoYamamoto,Torcedor do Raptors 🦖🏀 WWE 🥊 Futebol ⚽️,Sat Jan 03 15:31:39 +0000 2015,,,-1336359617,132,0,,,,,,,,,,,,,,
,TrueToAtlanta,,,,,1167441920,"UP NEXT.

#TrueToAtlanta https://t.co/AJ7h1aTwbQ",FOX Sports: Hawks,https://pbs.twimg.com/profile_images/841685851906154497/ARHL4S5Z_normal.jpg,3258,HawksOnFSSE,"Atlanta Hawks basketball from the FOX Sports Southeast perspective. Friends with Bob, Nique, Andre, Rebecca, Jerome and Stinger. Big fan of FOX Sports GO.",Mon Sep 12 18:41:39 +0000 2016,33.8876179,-84.289389,1628737536,102,0,,,,,,,,,,,,,,
,WeTheNorth,TrueToAtlanta,Isolation,,,2048356353,RT @IsolationNBA: #WeTheNorth venció a #TrueToAtlanta por 106 a 90 para seguir en lo más alto del Este. DeMar DeRozan fue la figura con 25…,HenD👽,https://pbs.twimg.com/profile_images/969063376268808193/Ag2b3ADm_normal.jpg,671,HenHen747,SC: hendrick20,Tue May 07 04:25:12 +0000 2013,,,1409391014,378,0,,,,,,,,,,,,,,
,WeTheNorth,TrueToAtlanta,,,,1918357505,"Final
#WeTheNorth 106 X 90 #TrueToAtlanta",Double-Doule BR,https://pbs.twimg.com/profile_images/966841279920463874/waNiegC5_normal.jpg,21,double_doublebr,Perfil brasleiro para falar sobre NBA!,Wed Feb 21 04:34:09 +0000 2018,,,756539392,79,0,,,,,,,,,,,,,,
,TrueToAtlanta,,Atlanta Hawks,,,-1613320192,"RT @ATLHawks: 🗣️ GET OUT 

#TrueToAtlanta https://t.co/GraX395B7z",YFN Taye Fresh,https://pbs.twimg.com/profile_images/969840686852984832/9LnAfcFC_normal.jpg,2039,NicholsTaye,,Sun Nov 25 19:42:10 +0000 2012,,,970646736,2049,0,,,,,,,,,,,,,,
,TrueToAtlanta,WeTheNorth,,,,85364737,"FINAL DE JOGO EM TORONTO: #TrueToAtlanta 90 x 106 #WeTheNorth 

DeMar DeRozan foi importante no jogo com 25 pontos. #NBA",Hoops City Brasil,https://pbs.twimg.com/profile_images/895687386272813056/6RvqJmca_normal.jpg,3336,hoopscitybrasil,"Tudo sobre o melhor da bola laranja no mundo. NBA, WNBA, NBB, LBF, EuroLeague, nossas seleções brasileiras e mais! O basquete em um só lugar.",Fri Feb 12 05:40:23 +0000 2016,,,600921442,1577,-0.5,NBA,,,,,,,,,,,,,
,TrueToAtlanta,,Phil,,,-342446080,RT @_ATLPhil: Final score of 90 to 106 definitely doesn’t represent how close this game was and how hard the Hawks fought. #TrueToAtlanta,Indie,https://pbs.twimg.com/profile_images/968354000121810946/RGlKKyRV_normal.jpg,475,_indiegalore_,“There’s three parts of happiness. Something to do. Someone to love. Something to look forward to “,Thu Mar 01 01:57:05 +0000 2012,,,509578296,389,0,,,,,,,,,,,,,,
,WeTheNorth,TrueToAtlanta,Isolation,,,643215360,RT @IsolationNBA: #WeTheNorth venció a #TrueToAtlanta por 106 a 90 para seguir en lo más alto del Este. DeMar DeRozan fue la figura con 25…,Raptors Argentina,https://pbs.twimg.com/profile_images/967593379696701446/syaBr0MZ_normal.jpg,740,Raptors_Argento,Siguiendo a los Raptors desde 1994/5! Fanático hasta la médula!! #WeTheNorth!!,Sun Nov 10 19:06:11 +0000 2013,-34.5265464,-58.33514470000001,-2118887154,361,0,,,,,,,,,,,,,,
https://twitter.com/i/web/status/971210457167089670,WeTheNorth,TrueToAtlanta,,,,-577318906,#WeTheNorth venció a #TrueToAtlanta por 106 a 90 para seguir en lo más alto del Este. DeMar DeRozan fue la figura c… https://t.co/q3pULJQHay,Isolation,https://pbs.twimg.com/profile_images/876095573518155777/8hfbQglN_normal.jpg,4649,IsolationNBA,La jugada que estabas esperando.,Mon Apr 10 16:10:13 +0000 2017,-21.7810459,-53.637481,1238806529,3435,0,,,,,,,,,,,,,,
https://twitter.com/i/web/status/971210346240364544,WeTheNorth,TrueToAtlanta,,,,165105664,"#WeTheNorth 106:90 #TrueToAtlanta Do czwartej kwarty oglądałem chyba najgorszy mecz Raptors, na szczęście ostatnia… https://t.co/KSqq0IBVMp",Piotr Mogielski,https://pbs.twimg.com/profile_images/964679570451558403/gZPqa682_normal.jpg,753,_mogiel_,"Największy fan Dinamo Zagrzeb i ligi chorwackiej na twitterze, sympatyk Zagłębia Sosnowiec, Realu Madryt i AS Romy. Hokejowo #TMLtalk koszykarsko #WeTheNorth",Wed May 10 14:09:35 +0000 2017,50.3171831,19.3179559,-543715325,174,0,,,,,,,,,,,,,,
,TrueToAtlanta,WeTheNorth,,,,630640640,"FINAL!
#TrueToAtlanta 90x106 #WeTheNorth

Dewayne Dedmon 
12 PTS, 10 REB, 2 AST
 
DeMar DeRozan 
25 PTS, 3 REB, 4 AST",Mid Range Brasil,https://pbs.twimg.com/profile_images/930362769848881152/smJIIhEO_normal.jpg,4643,MidRangeBR,"Em uma luta diária contra o termo ""cabeça do garrafão"" na sociedade brasileira.",Wed Jan 06 18:37:17 +0000 2016,5.2717863,-28.650543,432117839,1003,0,,,,,,,,,,,,,,
,NBA,Toronto,HaceF5,,,1284898818,"RT @hacef5: #NBA | Final del partido en el Air Canada Centre de #Toronto ⏰

🏀 #WeTheNorth 106 - #TrueToAtlanta 90 🏀

#DeMarDeRozan 25 pts.…",Matias Damian Ocampo,https://pbs.twimg.com/profile_images/759941065642242048/T04qK_az_normal.jpg,172,matias_ocampo,"Periodista Deportivo recibido en el Centro de Estudios Terciarios de River Plate, agradecido a los viejos. #NBA para @hace_F5",Mon Jun 07 14:17:38 +0000 2010,-34.7795678,-58.43617259999999,153031460,1185,0,WeTheNorth,,,TrueToAtlanta,DeMarDeRozan,,,,,,,,,
https://twitter.com/ATLHawks/status/971209788427251712,TrueToAtlanta,,,,,525852672,Good game. #TrueToAtlanta https://t.co/uyAZ4PsFWl,JB,https://pbs.twimg.com/profile_images/970780225024942080/fiiPHcwV_normal.jpg,1518,Jbutler_7,"ATLien. Blogger. Traveler. Entrepreneur.  #ΦΒΣ, #SSU Alumnus",Tue Mar 17 15:30:07 +0000 2009,34.2476349,-102.384555,24898218,831,0,,,,,,,,,,,,,,
https://twitter.com/atlhawks/status/971209788427251712,TrueToAtlanta,,,,,1792454656,It’s still #TrueToAtlanta 🤷🏻‍♂️ https://t.co/bnfQkbVSOf,Justyn Cordell,https://pbs.twimg.com/profile_images/867603962203176960/jXD-UfKx_normal.jpg,535,MakmYellCordell,"Go Braves, Dawgs and Falcons. #UniteandConquer “Shooters shoot”",Fri Apr 06 17:40:22 +0000 2012,44.547981,-109.005803,546981307,386,0,,,,,,,,,,,,,,
https://twitter.com/i/web/status/971209956769837057,NBA,Toronto,,,,1536602113,"#NBA | Final del partido en el Air Canada Centre de #Toronto ⏰

🏀 #WeTheNorth 106 - #TrueToAtlanta 90 🏀… https://t.co/0DkJGr5n2a",HaceF5,https://pbs.twimg.com/profile_images/910224644342415360/e_9cCh4s_normal.jpg,2777,hacef5,"Info deportiva: La #Superliga, la #BNacional, la #PrimeraB, el #Automovilismo, la #NBA, #LNB, #Tenis, #Boxeo y mucho más.
Insta: https://t.co/YGLESPA8Fr",Fri May 20 13:51:37 +0000 2011,-34.5265464,-58.33514470000001,302033816,3531,0,WeTheNorth,,,TrueToAtlanta,,,,,,,,,,
,TrueToAtlanta,,,,,563597319,Final score of 90 to 106 definitely doesn’t represent how close this game was and how hard the Hawks fought. #TrueToAtlanta,Phil,https://pbs.twimg.com/profile_images/962201562281140224/RleUHgjb_normal.jpg,4400,_ATLPhil,"🦉’18 Civil Engineering. RT’S ≠ Agreement or Endorsement. @ATLSportsHQ CEO, Founder and Writer. ATL Everything. Starving for more success. Phil 4:13🇵🇷🇺🇸",Mon Jul 08 16:46:57 +0000 2013,33.8876179,-84.289389,1578123499,2948,0,,,,,,,,,,,,,,
http://Atlsportshq.com,TrueToAtlanta,,Atlanta Hawks Talk,Atlanta Hawks,ATL Sports HQ,1293381632,"RT @ATLHawks_Talk: That’s the game and we fall to the Raptors 106-90

https://t.co/PsXGK2mUvT

#TrueToAtlanta @ATLHawks @ATLSportsHQ",10JoseAlvarezfanaccount,https://pbs.twimg.com/profile_images/971502548199886849/t2-Vn7-3_normal.jpg,253,reevesg55,GT. Falcons. Man city. Atlanta United. Hawks. HI football #68/#50 #FTS #FTP #THWg,Sat Mar 15 02:18:16 +0000 2014,53.5445879,-2.1468288,-1883334673,673,0,,,,,,,,,,,,,,
http://Atlsportshq.com,TrueToAtlanta,,Atlanta Hawks,ATL Sports HQ,,-1550348288,"That’s the game and we fall to the Raptors 106-90

https://t.co/PsXGK2mUvT

#TrueToAtlanta @ATLHawks @ATLSportsHQ",Atlanta Hawks Talk,https://pbs.twimg.com/profile_images/735617767563530241/hlXjwdqT_normal.jpg,1372,ATLHawks_Talk,Atlanta Hawks Talk is Your Homegrown Source for all things #TrueToAtlanta. Podcast series '#ATLSportsHQLive!' Part of the @ATLSportsHQ Network,Sun Aug 30 02:37:08 +0000 2015,33.8876179,-84.289389,-906995344,596,0,,,,,,,,,,,,,,
,TrueToAtlanta,,Atlanta Hawks,,,-912916478,"@ATLHawks Don’t hold your head down Hawks, you played a good game. #TrueToAtlanta",Joan Murphy,https://pbs.twimg.com/profile_images/830150069055737856/jB6IjSMg_normal.jpg,133,MurphJ6,True Believer,Tue Mar 31 15:11:34 +0000 2015,33.7934991,-84.27812899999999,-1164242095,235,0.75,,,,,,,,,,,,,,
http://on.nba.com/2AblsXr,WeTheNorth,TrueToAtlanta,NBA,,,-1323905023,"RT @NBA: Lowry dimes from the hardwood!

#WeTheNorth x #TrueToAtlanta are on NBALP.

📺: https://t.co/2pt5MyD8rh https://t.co/oj4b5cGMCn",Robin,https://pbs.twimg.com/profile_images/905389748516093952/BNXTf-hG_normal.jpg,20296,robintimsz,,Thu Nov 10 22:45:59 +0000 2016,35.39313300000001,-80.670104,1888894980,3050,0,,,,,,,,,,,,,,
,TrueToAtlanta,,NBA,Atlanta Hawks,Toronto Raptors,64356358,"RT @NBA: 9 PTS, 3 AST, 3 REB for Taurean Prince to lead the @ATLHawks on League Pass!

ATL 51 / @Raptors 50 at the break.

#TrueToAtlanta h…",James V,https://pbs.twimg.com/profile_images/594935412558319617/NI2It1eb_normal.jpg,208,jvs500,"holla, live it to the end",Sun May 03 18:39:38 +0000 2015,,,-1063557564,372,0,,,,,,,,,,,,,,
,truetoatlanta,,,,,-405311488,"Josh Magette checks in the game, and then Toronto fans proceed to chant “MVP”. Game respects game people... 🐐 #truetoatlanta",Jack Hunter,https://pbs.twimg.com/profile_images/923510886991564800/a5D7TCmG_normal.jpg,129,jackhunter2020,Westminster C/O 2020. Anchor/Announcer for WCAT. Atlanta sports fan. JV baseball,Sat Jul 02 02:59:23 +0000 2016,33.8876179,-84.289389,928407552,242,0.125,,,,,,,,,,,,,,
,truetoatlanta,,,,,-497627136,You can tell The Atlanta Hawks aren't playing this 4th Quarter seriously. Tank season! #truetoatlanta,AnimalsRus,https://pbs.twimg.com/profile_images/962847368025690112/x62CCJsH_normal.jpg,85,Schoolkidsx,"The question is not, ""Can they reason?"" nor, ""Can they talk?"" but ""Can they suffer?🐷🐥",Mon Feb 05 22:35:24 +0000 2018,36.4054959,-86.5155879,-1428713472,415,0.5,,,,,,,,,,,,,,
,TrueToAtlanta,,Atlanta Hawks,,,114774016,"RT @ATLHawks: 🗣️ GET OUT 

#TrueToAtlanta https://t.co/GraX395B7z",Trevon Bolin,https://pbs.twimg.com/profile_images/949832028987559938/SMokZWN4_normal.jpg,42,BolinTrevon,Dawgs!!! ⚫️🔴⚫️🐾  Coach/Future teacher.,Wed Oct 18 11:34:36 +0000 2017,39.1469581,-82.957917,-1088974846,335,0,,,,,,,,,,,,,,
,TrueToAtlanta,,Atlanta Hawks,,,-392777728,"RT @ATLHawks: 🗣️ GET OUT 

#TrueToAtlanta https://t.co/GraX395B7z",Morgan🏒,https://pbs.twimg.com/profile_images/955623306115284992/2jsimG3E_normal.jpg,864,MorganDavii,👰🏻🐱🐱🐶🎞🌯🏒♌️🇺🇸,Sat Jul 21 07:51:44 +0000 2012,35.0006589,-80.751429,708591362,578,0,,,,,,,,,,,,,,
,TruetoAtlanta,Raptors,,,,2031366145,#TruetoAtlanta - meet the Bench Mob! #Raptors #RTZ #WeTheNorth,Life In Repeat,https://pbs.twimg.com/profile_images/874995849087959041/phPBKLHr_normal.jpg,61,lifeinrepeat,Everything basketball + My Unasked-for Opinion = Information you did not think you needed.,Wed Jun 14 14:21:56 +0000 2017,43.8554579,-79.00248100000002,-526929920,84,0,RTZ,,,WeTheNorth,,,,,,,,,,
,TrueToAtlanta,,Atlanta Hawks,,,672583685,"RT @ATLHawks: 🗣️ GET OUT 

#TrueToAtlanta https://t.co/GraX395B7z",Hanock Berhane🇪🇷,https://pbs.twimg.com/profile_images/919582595221946368/5vcAnKP8_normal.jpg,362,BerhaneHanock,Shorter University Football.R.I.P Unc Z🙏🏾 Parkview football Alumni. Saved by his grace. WAR DADDY‼️,Sat Jul 23 01:09:30 +0000 2016,,,-1802010623,204,0,,,,,,,,,,,,,,
,TrueToAtlanta,,FOX Sports: Hawks,,,1205207040,"RT @HawksOnFSSE: BAZ3 

#TrueToAtlanta https://t.co/MxixExv6Z8",Jonathan Munoz,https://pbs.twimg.com/profile_images/953106383561424897/Rwwo8rqk_normal.jpg,68,JonathanHeat06,,Tue Mar 25 14:09:57 +0000 2014,,,-1883894266,598,0,,,,,,,,,,,,,,
,TrueToAtlanta,,Phil,,,-141111296,RT @_ATLPhil: Hawks get a standing ovation from me for their effort the past 4 games 👏🏾 #TrueToAtlanta,Indie,https://pbs.twimg.com/profile_images/968354000121810946/RGlKKyRV_normal.jpg,475,_indiegalore_,“There’s three parts of happiness. Something to do. Someone to love. Something to look forward to “,Thu Mar 01 01:57:05 +0000 2012,,,509578296,389,0.125,,,,,,,,,,,,,,
,TrueToAtlanta,,Atlanta Hawks,,,-761827328,@ATLHawks can’t put the Raptors away. Keep grinding. #TrueToAtlanta,Coach Yates,https://pbs.twimg.com/profile_images/917043583718514688/lF9BFinP_normal.jpg,271,BradYatesSr,"Married, father of 6. Entrepreneur/Business Owner. Coach high school football, baseball, and basketball. Big Bulldog & Atl Braves & Atl Hawks fan!",Sun May 13 20:44:41 +0000 2012,33.2946551,-85.0813549,579354231,555,0,,,,,,,,,,,,,,
,TrueToAtlanta,,Atlanta Hawks,,,2027327488,"RT @ATLHawks: 🗣️ GET OUT 

#TrueToAtlanta https://t.co/GraX395B7z",jr.⚡️,https://pbs.twimg.com/profile_images/924352912163254272/mgm5XClI_normal.jpg,520,architekespy,my achilles heel is love. | #Architeks🗼,Sun Jul 29 22:05:39 +0000 2012,33.8876179,-84.289389,724716798,170,0,,,,,,,,,,,,,,
,TrueToAtlanta,,,,,-1030303743,Hawks get a standing ovation from me for their effort the past 4 games 👏🏾 #TrueToAtlanta,Phil,https://pbs.twimg.com/profile_images/962201562281140224/RleUHgjb_normal.jpg,4400,_ATLPhil,"🦉’18 Civil Engineering. RT’S ≠ Agreement or Endorsement. @ATLSportsHQ CEO, Founder and Writer. ATL Everything. Starving for more success. Phil 4:13🇵🇷🇺🇸",Mon Jul 08 16:46:57 +0000 2013,33.8876179,-84.289389,1578123499,2948,0.125,,,,,,,,,,,,,,
,TrueToAtlanta,,Atlanta Hawks,,,567709696,"RT @ATLHawks: 🗣️ GET OUT 

#TrueToAtlanta https://t.co/GraX395B7z",Robert Austin,https://pbs.twimg.com/profile_images/614628284614062080/NHs0s_wW_normal.jpg,132,truebluerob,GEORGIA SOUTHERN EAGLES BEAT FLORIDA GATORS 26-20. The Eagles went down to The Swamp and Drained it! HAIL SOUTHERN!! ONE MORE TIME!!,Wed May 05 17:31:09 +0000 2010,34.119379,-84.20121809999999,140507234,182,0,,,,,,,,,,,,,,
,TrueToAtlanta,,,,,1821872128,"Schroder with the user pick. 
#TrueToAtlanta",Wakandan Vibranium DuRag,https://pbs.twimg.com/profile_images/715728891638378497/CtH-PG4s_normal.jpg,336,jfsuttonjr,"If you ain't the Hitter, you just might be the Lick - Chancelor Bennett.",Mon Apr 04 23:13:59 +0000 2011,33.5449331,-81.828336,277222129,1833,0,,,,,,,,,,,,,,
,TrueToAtlanta,,Atlanta Hawks,,,-1806180351,"RT @ATLHawks: 🗣️ GET OUT 

#TrueToAtlanta https://t.co/GraX395B7z",jo 🚀,https://pbs.twimg.com/profile_images/948186331557040128/VUfldK4S_normal.jpg,314,2__Amazing,Working hard today for a better tomorrow | Co-Founder of #2WOfaceapparel | sc: jdub_16 | #SouthernNotState,Tue Dec 22 02:17:15 +0000 2009,32.4888502,-81.731517,98524502,319,0,,,,,,,,,,,,,,
,TrueToAtlanta,,,,,1695932416,"🗣️ GET OUT 

#TrueToAtlanta https://t.co/GraX395B7z",Atlanta Hawks,https://pbs.twimg.com/profile_images/838050838320930816/2LFeWiMF_normal.jpg,1190854,ATLHawks,The official Twitter feed of the Atlanta Hawks Basketball Club. #TrueToAtlanta,Mon Nov 10 18:49:37 +0000 2008,,,17292143,15220,0,,,,,,,,,,,,,,
