hashtags/0,id,text,user/nick,user/profile_img,user/followers,user/name,user/description,user/created_at,user/location/lat,user/location/long,user/id,user/friends,sentient,urls/0,mentions/0,hashtags/1,hashtags/2,hashtags/3,hashtags/4,hashtags/5,mentions/1,mentions/2,hashtags/6,hashtags/7,hashtags/8,hashtags/9,hashtags/10,hashtags/11,mentions/3,mentions/4,mentions/5,mentions/6,mentions/7,mentions/8,mentions/9,urls/1
lakers,1779871744,"chriselise : So glad to finally get photos of this amazing player, with a Lakers jersey. #lakers #nba… https://t.co/FPiPjOoisj",Tim's Bike Shop,https://pbs.twimg.com/profile_images/1246581096/bikeshop_normal.jpg,43,TimsBikeShop,,Wed Feb 16 23:20:29 +0000 2011,,,253292334,35,-0.5,https://www.instagram.com/p/BgIMVGegntI/,,nba,,,,,,,,,,,,,,,,,,,,
WeLoveLA,2140512256,"RT @LosAngelesSRH: #WeLoveLA RT ""#Lakers  🔨 LONZO 🔨 BALL 🔨 https://t.co/Z7mYWlxTge"" #SportsRoadhouse https://t.co/LYrmHU1a6C",Jesse,https://pbs.twimg.com/profile_images/968655855703883777/0vuVxCe5_normal.jpg,304,JBurresch,Live life to the fullest. IG: @JBurresch,Mon Apr 06 17:51:25 +0000 2009,35.8092361,-114.131211,29252194,318,0,,LosAngelesSRH,Lakers,SportsRoadhouse,,,,,,,,,,,,,,,,,,,
Lakers,-1005154303,Great effort #Lakers !! #LALvsDEN #LakeShow,Chuck Franciscus,https://pbs.twimg.com/profile_images/946539395032780801/9PJQooe8_normal.jpg,1503,CharleyPeppers,"Executive Director of Research/Private Security and Investigator for ""50 Shades of Silence."" Mortgage Broker/Sports Guru",Thu Apr 30 02:23:04 +0000 2009,40.4586213,-80.0611828,36566678,4752,0,,,LALvsDEN,LakeShow,,,,,,,,,,,,,,,,,,,
Lakers,-1735008256,Lakeshow tho ... #Lakers https://t.co/Sm52kZc7e0,Michael Brito,https://pbs.twimg.com/profile_images/817385382467747841/1LPghm9Z_normal.jpg,172718,Britopian,I’ve been building brands online since Al Gore invented the Internet | US Marine | TEDx Speaker | Professor | #Lakeshow | #Niners | Hip Hop | EDM | B-Boy | IPA,Fri Mar 09 20:00:41 +0000 2007,37.5854665,-121.7412328,844631,18346,0,,,,,,,,,,,,,,,,,,,,,,,
Lakers,1184169985,Oh Yeah #Lakers baby,Martinez,https://pbs.twimg.com/profile_images/725542043733229571/BpG-30Fc_normal.jpg,502,Mozzer_posse,my singer-Morrissey Jedi master- Yoda ~sneaker enthusiast #95 ~Pigsty~ Bball=Lakers #Refusal ~ But in my heart it was so real,Tue Mar 10 23:28:29 +0000 2009,,,23680874,1096,0,,,,,,,,,,,,,,,,,,,,,,,
Nuggets,227926016,"#Nuggets lead disappears after Kuzma misses a three, rebounds his own miss, and hits the layup. 

#Nuggets trail… https://t.co/wwOkzNjmtZ",T.J. McBride,https://pbs.twimg.com/profile_images/924355009176883200/tb710Afb_normal.jpg,3458,TJMcBrideNBA,#Nuggets editor & lead beat writer for @MileHighSports | Host of @Nuggets_Daily podcast | Never stick to sports | tmcbride3793 @ gmail . com | Tweets are my own,Sat Feb 18 22:03:53 +0000 2012,39.91424689999999,-104.6002959,496373684,1194,0,https://twitter.com/i/web/status/972316828662882304,,Nuggets,,,,,,,,,,,,,,,,,,,,
Lakers,-1978335232,The #Lakers are no longer losing,Alex Vejar,https://pbs.twimg.com/profile_images/965684219199369217/JTBgrTal_normal.jpg,673,AlexVReporting,Lakers beat for @AVP_Sports. Freelance NBA writer. Formerly @MalibuNews. @CSUNorthridge alum. PBWA member. Former wannabe rock star. @TaylorSwift13 apologist.,Thu Jul 15 19:18:19 +0000 2010,34.3373061,-118.1552891,167100622,735,-0.5,,,,,,,,,,,,,,,,,,,,,,,
KeepTheBallInLonzoHands,1360277504,RT @mavus15: #KeepTheBallInLonzoHands let a pg be a pg.. fuck all that off the ball shit. #Lakers,vιcтorιa ♡,https://pbs.twimg.com/profile_images/897516292810342402/UGUWDP99_normal.jpg,277,Supreme_Dreams_,Family first. #LakersNation🏀 #Dodgers⚾️ #USCTrojans🏈 #Duke🏀. Xbox One and PS4 gamer.,Wed Mar 30 16:44:51 +0000 2016,42.0095169,-114.131211,-1227608064,282,0,,Maѵus,Lakers,,,,,,,,,,,,,,,,,,,,
lonzo,1792344064,I have seen 2 blocks by #lonzo in this game he probably won't get credit for. Kid is defense beast for the #lakers,Mekah,https://pbs.twimg.com/profile_images/752636499296915456/mzjdXazq_normal.jpg,44,Its_Mekah,,Sun Dec 18 03:15:21 +0000 2011,39.3722059,-76.5294528,439698808,94,-0.75,,,lakers,,,,,,,,,,,,,,,,,,,,
Lakers,840183808,I LOVE THE FIGHT IN THIS TEAM. #Lakers,TheLakersReview,https://pbs.twimg.com/profile_images/941123680574119936/--ep-9fi_normal.jpg,43,TheLakersReview,https://t.co/65WRBzXBa8,Wed Dec 06 23:38:58 +0000 2017,,,-1844068352,31,0,,,,,,,,,,,,,,,,,,,,,,,
lakers,-178810879,"So glad to finally get photos of this amazing player, with a Lakers jersey. #lakers #nba… https://t.co/d4nJfpmrdp",Chris Levangie Elise,https://pbs.twimg.com/profile_images/882820711974350849/Rg82ezpr_normal.jpg,2182,chriselise,Stepdad. Husband to @gigilevangie. Legend. French #Photographer shooting the #NBA - driving a 1968 Chevelle SS and a 1969 Super Bee.  IG: @froyourmind,Fri Aug 22 10:57:21 +0000 2008,34.05056,-118.443426,15943507,1140,-0.5,https://www.instagram.com/p/BgIMVGegntI/,,nba,,,,,,,,,,,,,,,,,,,,
Lakers,-2007744512,#Lakers 🙌🏼,りゅうすけ (Aaron),https://pbs.twimg.com/profile_images/763535266287976448/xl9NS840_normal.jpg,420,shonenfan4,"Audiophile, Gamer, Sneakerhead & Toy Collector. AL: Mariners | NL: Dodgers, Lakers, LA Kings, Seahawks & Sounders",Sun Apr 04 23:35:18 +0000 2010,42.0095169,-114.131211,129633371,298,0,,,,,,,,,,,,,,,,,,,,,,,
Lakers,-1776959488,KUZZZZZZZZ! #Lakers,☀️MeliMel☀️,https://pbs.twimg.com/profile_images/818239626527678464/YZ6ZVVQo_normal.jpg,1560,Melimel540,"Mother of four, wife, Broncos, USC Trojans, Lakers and Angels Fan. God is Love! #SoCalLife",Sun Apr 15 02:17:40 +0000 2012,35.8092361,-114.131211,553999846,1598,0,,,,,,,,,,,,,,,,,,,,,,,
ripcity,-1567133696,#ripcity dando o tom hein pra cima dos #Warriors mandou bem #NBAnaESPN,10BigShaq santista,https://pbs.twimg.com/profile_images/807934525175173121/WHmdbntt_normal.jpg,273,10BIGSHAQ,"Pensam que sou ateu, xenófobo, aliado do terrorismo, comunista radical, homofóbico,cético religioso, será?",Tue Jun 30 02:05:36 +0000 2009,,,52268517,502,0,,,Warriors,NBAnaESPN,,,,,,,,,,,,,,,,,,,
Lakers,-1722494976,RT @LakersSource: #Lakers haters crack me up like we don't have the most championships in the 2000's hahahahahaha! Love it https://t.co/En2…,luke liefeld,https://pbs.twimg.com/profile_images/754815962122035200/E-3e9k12_normal.jpg,447,LiefeldLuke,I would follow myself if i could,Sat Nov 23 03:36:01 +0000 2013,,,-2085042021,486,-0.25,,Lakers News Rumors,,,,,,,,,,,,,,,,,,,,,
Lakers,-1936273408,#Lakers take the lead! #LakeShow,Rog,https://pbs.twimg.com/profile_images/965068180002615296/U7c8pv7A_normal.jpg,121,24Roger_S,Kobe | Lakers | Peru 🇵🇪 | Arsenal | Lions | GoBlue | Orlando City | Twins | Alianza Lima |,Sun Jul 28 20:57:20 +0000 2013,28.6143519,-81.22977,1628711094,204,0.125,,,LakeShow,,,,,,,,,,,,,,,,,,,,
Lakers,89608192,"Randle does not like to pass at all 
#Lakers",Rick,https://pbs.twimg.com/profile_images/520691167613419521/-VHquQRV_normal.jpeg,326,Rickmilli87,#Lakers #Kaep #Judah,Fri Oct 10 21:40:28 +0000 2014,,,-1443744914,353,-0.5,,,,,,,,,,,,,,,,,,,,,,,
Lakers,2069184512,#Lakers,Zo,https://pbs.twimg.com/profile_images/931997998220849153/JHtEYVf3_normal.jpg,752,REBEL_ZO,We'll see / Contact: zomusic94@gmail.com / 4.13.18,Sun Aug 02 16:54:34 +0000 2009,36.380623,-115.062072,62298392,199,0,,,,,,,,,,,,,,,,,,,,,,,
lakers,-292184064,nice run #lakers!,Rajiv Buisan,https://pbs.twimg.com/profile_images/949905767867363328/sBZzORuC_normal.jpg,168,ZyrajWayne,,Sun Apr 04 10:16:46 +0000 2010,7.2584344,124.8942946,129457706,386,0.125,,,,,,,,,,,,,,,,,,,,,,,
WeLoveLA,-1751801856,"#WeLoveLA #Lakers Lakers: Where do Lonzo Ball, Kyle Kuzma rank among the top 10 rookies? https://t.co/3yqfHdxChG #SportsRoadhouse",LosAngelesSRH,https://pbs.twimg.com/profile_images/886531756396032000/j65xlQUe_normal.jpg,1154,LosAngelesSRH,"Los Angeles SportsRoadhouse®, Los Angeles Sports Breaking news, Links, & Licensed Merchandise",Fri Aug 10 08:48:56 +0000 2012,34.3373061,-118.1552891,748959852,114,0.5,http://srhlink.com/QKRs94,,Lakers,SportsRoadhouse,,,,,,,,,,,,,,,,,,,
Blazers,93597696,"Start 2nd Qtr: #Blazers 33 #Warriors 27

KD is the game's only player in double-figures. He leads #DubNation with 1… https://t.co/5bkRoRkur6",95.7 The Game,https://pbs.twimg.com/profile_images/879431381566185472/rpadZWY1_normal.jpg,82349,957thegame,"The Bay Areas Sports Station - Joe, Lo & Dibs 6-10am | Steinmetz & Guru 10am-12pm | Greg Papa Show 12-3pm | Damon Bruce Show 3-7pm",Sat Mar 28 23:16:39 +0000 2009,38.8642448,-121.208178,27331177,2094,0.125,https://twitter.com/i/web/status/972316540765745152,,Warriors,DubNation,,,,,,,,,,,,,,,,,,,
LAKERS,878051329,WE NEED STOPS #LAKERS,BooBooGoToBed,https://pbs.twimg.com/profile_images/970138719520018434/UsBkKSWz_normal.jpg,829,Fat_Landim,As a member of black twitter im not responsible for any outrageous tweet you see here #Lakeshow,Thu Dec 08 23:44:49 +0000 2011,42.1543111,-6.189159200000001,432036191,770,0,,,,,,,,,,,,,,,,,,,,,,,
Warriors,2115256320,Thank goodness for KD in the absence of Steph...that first quarter could have been so so much worse #Warriors #DubNation,Anthony Silva,https://pbs.twimg.com/profile_images/1266512953/bestman_normal.jpg,312,anthonysilva77,Warriors ticket guru. Cal alum. OAKLAND born/raised. Fanatic bout the Dubs/A's/Raiders/Cal/Sharks/MUFC/Oasis/F1/live music. My own thoughts/words.,Sun Jan 02 07:15:03 +0000 2011,37.80062789999999,-122.2237791,233089972,610,1,,,DubNation,,,,,,,,,,,,,,,,,,,,
Blazers,1515560966,End of 1: #Blazers 33 #Warriors 27 #RipCity,KJ Haefer,https://pbs.twimg.com/profile_images/1252809054/0028_normal.jpg,202,ptbmaniac,"Animal Lover, Fan of the Portland Trail Blazers, Chicago Bears, Chicago Blackhawks, Boston Red Sox, Oregon Ducks, All Portland teams.",Wed Feb 23 23:45:33 +0000 2011,61.48393789999999,-148.4600069,256730025,1486,0,,,Warriors,RipCity,,,,,,,,,,,,,,,,,,,
Lakers,1456795649,Come on #Lakers we got this  #LALvsDEN,🦅⚜️☪️,https://pbs.twimg.com/profile_images/825533387037253632/f0OYTLSS_normal.jpg,4870,OAKRAIDERSLALAS,BiH 🇧🇦/ USA 🇺🇸. !! #TheXfiles fan ! Snapchat: autumnwind83 !! BayArea is where you want to be. @lakers,Thu Oct 18 03:41:49 +0000 2012,37.9298239,-122.28178,888046813,658,0,,,LALvsDEN,,,,,,,,,,,,,,,,,,,,
Lakers,-78127104,Creo que Brook Lopez lleva los dos mejores partidos desde que llegó a #Lakers. Curiosamente desde que se peló. Esa… https://t.co/6Yri9DfHoO,Mr. NBA,https://pbs.twimg.com/profile_images/494904624956973057/hsSCGc-Q_normal.png,2760,mister_nba,"I LOVE THIS GAME y también lo tuiteo.
Soy @maxi_novaro y tengo los mensajes directos abiertos al público.",Tue Sep 06 13:29:43 +0000 2011,-34.70193,-56.023407,368927260,463,0,https://twitter.com/i/web/status/972316244241276928,,,,,,,,,,,,,,,,,,,,,,
lakers,941019136,"RT @LakersBrasil: Há cinco anos, Kobe fazia o que parecia impossível...  #lakers https://t.co/40nGRZMuOP","Pode isso, Arnaldo?",https://pbs.twimg.com/profile_images/840649896680181760/TF2Pm4qR_normal.jpg,721,ninoarruda,Didi Mocó Sonrisépio Colesterol Novalgino Mufumbbo.,Wed May 27 03:04:45 +0000 2009,,,42800537,1047,0,,Lakers Brasil,,,,,,,,,,,,,,,,,,,,,
Celtics,1381425152,"RT @LiveFeedLville: TERRY ROZIER COAST TO COAST 

@T_Rozzay3 #Celtics 

 https://t.co/vRYd3hRvlv",2013 National Champs,https://pbs.twimg.com/profile_images/934452449028567042/7SbqXSl8_normal.jpg,924,THEWildEagle38,#CardNation #BirdGang #ACC @love11_taylor,Thu Aug 26 04:21:42 +0000 2010,39.147458,-81.9649708,183104514,637,0,,LiveFeedLouisville™,,,,,,Terry Rozier,,,,,,,,,,,,,,,
Lakers,1335222273,#Lakers let’s go!!,Brandon,https://pbs.twimg.com/profile_images/972297925819695105/EgOtcwYR_normal.jpg,4512,BrandonMapalo,RARE LifeStyle|🌊🌵|manger: @WesNyle| #fashion|model All clothing lines hit DM,Tue Sep 29 18:18:10 +0000 2009,33.3857919,-111.686071,78378284,237,0,,,,,,,,,,,,,,,,,,,,,,,
Warriors,1247031304,KD might be an unstoppable offensive talent but the #Warriors defense continues to be horrifically bad,Angelo Mendoza,https://pbs.twimg.com/profile_images/846919185087193088/tyGTUleX_normal.jpg,3455,_AngeIo,Credentialed #Warriors Writer and Site Expert for @BlueManHoop || CYO/AAU Coach || Thoughts are my own ||,Sat Sep 21 07:08:19 +0000 2013,29.4862294,-95.15004379999999,1889189454,1907,-1.25,,,,,,,,,,,,,,,,,,,,,,,
Lakers,-1814716416,#Lakers IT3 to the rescue,L.A.,https://pbs.twimg.com/profile_images/887031040321044481/d5Ntz9pn_normal.jpg,1454,LA_Everyday,,Wed Feb 20 00:41:18 +0000 2013,,,1199113010,1286,0.5,,,,,,,,,,,,,,,,,,,,,,,
CompleteTheProcess,-1252679680,"RT @LakersRMC: Forget #CompleteTheProcess the #Lakers #Lonzo and #LeBron next season! 

LeBron &amp; Lonzo '18 Campaign Tee Shirt https://t.co/…",KK Cornish,https://pbs.twimg.com/profile_images/940095921299136512/H20h_GkS_normal.jpg,145,KK_Buckmeister,West Coast Team OG. Proud father. Lucky husband. Zombie fanatic. Undercover nerd. Poker junkie.,Sun Jul 06 18:07:29 +0000 2014,42.0095169,-114.131211,-1614898897,412,0,,Lakers (RepMyCity)🏀,Lakers,Lonzo,LeBron,,,,,,,,,,,,,,,,,,
Nuggets,1700065281,The #Nuggets CANNOT get over the hump. They find a way to get a 10+ point lead over the #Lakers and it immediately… https://t.co/m0kPvnNRPq,T.J. McBride,https://pbs.twimg.com/profile_images/924355009176883200/tb710Afb_normal.jpg,3458,TJMcBrideNBA,#Nuggets editor & lead beat writer for @MileHighSports | Host of @Nuggets_Daily podcast | Never stick to sports | tmcbride3793 @ gmail . com | Tweets are my own,Sat Feb 18 22:03:53 +0000 2012,39.91424689999999,-104.6002959,496373684,1194,-0.125,https://twitter.com/i/web/status/972315722033459201,,Lakers,,,,,,,,,,,,,,,,,,,,
lakeshow,-229298175,When Jokic sees Brook Lopez &amp; simultaneously also sees his future. #lakeshow #lakers https://t.co/yQ39Vd2vhS,Lakers Legacy,https://pbs.twimg.com/profile_images/882321038507352064/jc3QaRsw_normal.jpg,1653,LakersLegacyPod,Using analytics to run a perfect pick-and-roll straight into your ear. & heart. Squad: @jhun88 @tommya8 @atakriley. Support: https://t.co/Up307qS5Lq,Mon Jul 12 02:31:52 +0000 2010,34.3373061,-118.1552891,165614207,335,0,,,lakers,,,,,,,,,,,,,,,,,,,,
kyrieirving,1616334848,#kyrieirving #dukebasketball #Boston #celtics #beantown #cityofchampions #uncledrew #greenandwhite https://t.co/ib8wj9P93u,StarrioRavish,https://pbs.twimg.com/profile_images/964669101342851072/5MntbVmr_normal.jpg,288,StarrioRavish,My teams are #pinstripepride #gostampsgo #ArizonaRattlers #NJDevils #DukeMensBasketball #OregonFootball #heatculture #skol,Mon Oct 29 18:42:37 +0000 2012,40.876812,-74.106786,913003574,414,0,https://www.instagram.com/p/BgILumxhPky/,,dukebasketball,Boston,celtics,beantown,cityofchampions,,,uncledrew,greenandwhite,,,,,,,,,,,,
LakeShow,-1860907008,"Lakers playing laxed on defense 
Let's go Lakers! #LakeShow #Lakers",egballin3,https://pbs.twimg.com/profile_images/952958755410386944/kCTwlAk6_normal.jpg,119,egballin3,LakersNation ☄💛💜💛💜☄,Fri Apr 04 18:21:36 +0000 2014,71.5388001,-66.885417,-1867285437,214,0,,,Lakers,,,,,,,,,,,,,,,,,,,,
Warriors,1872093184,#Warriors confirmed starting lineup tonight #nbalineups #nbastartinglineups #NBA #DubNation PG- Cook SG- Thompson S… https://t.co/lhrS8Uh7cN,Daily NBA Fantasy,https://pbs.twimg.com/profile_images/972170372261937152/otnhA_9r_normal.jpg,13235,DailyNBAFantasy,#1 source for breaking NBA news.  Can't miss @NBA news when you need it most for an edge in Daily Fantasy Basketball. Powered by @lineups  @nbastartlineups,Mon Oct 24 20:03:51 +0000 2011,34.3373061,-118.1552891,397517970,1392,0.125,https://twitter.com/i/web/status/972315348543332352,,nbalineups,nbastartinglineups,NBA,DubNation,,,,,,,,,,,,,,,,,
Blackbeltclub,-1240018944,Kiddos swept the floor tonight at #Blackbeltclub in preparation for the The Clash of the Tigers Tournament! #ninjas… https://t.co/nRwKvDgT2q,Kyoshi Cari,https://pbs.twimg.com/profile_images/1564129959/newest_tigers_den_logo_2011_normal.png,130,tigers_den,"Tiger's Den Martial Arts, a modern Shotokan school that teaches children & adult classes,fitness kickboxing & mixed martial arts located in Greater Clear Lake",Sat Mar 06 03:32:48 +0000 2010,36.5007041,-93.5080389,120325709,650,0.375,https://twitter.com/i/web/status/972315315366449152,,ninjas,,,,,,,,,,,,,,,,,,,,
JaylenBrown,-1093341183,"RT @BF6NEPats: PRAY FOR JAYLEN BROWN 🙏

#JaylenBrown ☘️
#NBA
#CELTICS",Hockey Fan Dave,https://pbs.twimg.com/profile_images/814734344153493504/QM6NH6mk_normal.jpg,65,stickNblades,,Fri Dec 30 01:30:59 +0000 2016,,,-1705734144,73,0,,Boston Sports #1,NBA,CELTICS,,,,,,,,,,,,,,,,,,,
theworm,-1110056950,"RT @NBCSCeltics: Is @smart_MS3 the next @dennisrodman?
#theworm #nba #celtics https://t.co/rjpJrlvbUg",NBC Sports Boston,https://pbs.twimg.com/profile_images/930117519729405963/5p6FvPDM_normal.jpg,76422,NBCSBoston,"NBC Sports Boston brings you the latest news and video on the Celtics, Patriots, Red Sox, Bruins and Revs.",Wed Feb 04 01:35:49 +0000 2009,42.40081989999999,-70.749455,20019950,273,0,,Celtics on NBC Sports Boston,nba,celtics,,,,marcus smart,Dennis Rodman,,,,,,,,,,,,,,
Lakers,1872154625,This had to be an early April foolsto have LBJ's list considering 2 possible lottery teams like the #Lakers or #Sixers on his list.,Rick,https://pbs.twimg.com/profile_images/939701442033668096/SmpDGbsL_normal.jpg,10,atruhorrorstory,Into everything and anything supernatural and horror related.,Sat Jun 10 18:33:16 +0000 2017,,,-1965580287,14,1,,,Sixers,,,,,,,,,,,,,,,,,,,,
Trailblazers,886374402,sorry @StephenCurry30 but i think @Dame_Lillard has taken the torch for best range/consistency #Trailblazers… https://t.co/PfRj4E6qJz,Bruno Ienco,https://pbs.twimg.com/profile_images/693257508886949888/fBbGGCCk_normal.jpg,291,brunoienco,"nba afl enthusiasts
master tactician
cryptocurrency investor
making things happen 
millionaire extraordinaire #xrp #dgb #rdd #trx #doge #xlm #ada #eth #btc",Sat May 31 01:31:06 +0000 2014,-9.187026399999999,159.2872223,-1758685160,408,1,https://twitter.com/i/web/status/972315141399183362,Stephen Curry,,,,,,Damian Lillard,,,,,,,,,,,,,,,
LALATE,-1097412608,"🏀 #LALATE 🏀 LIVE!
#Lakers vs #Nuggets
#Warriors vs #TrailBlazers 
https://t.co/AnxivQBijq
""Lakers""""Nuggets""""Warrior… https://t.co/qu488OzFBe",LALATE,https://pbs.twimg.com/profile_images/948283777066790913/wOAKrpm1_normal.jpg,503813,LALATE,"LALATE (L.A. Late) is a leading national news site, America's top 500 most read website daily, TV producer & one of the nation's most popular news wire services",Mon Jun 01 07:05:19 +0000 2009,,,43846520,2380,0,https://goo.gl/XGr8Lc,,Lakers,Nuggets,Warriors,TrailBlazers,,,,,,,,,,,,,,,,,https://twitter.com/i/web/status/972315105055657984
vscocam,-615084031,Dubs @ Blazers #vscocam #portland #pdx #nba #warriors #trailblazers @ Moda Center https://t.co/N24xuGjQMa,patrick 🇵🇭🌹,https://pbs.twimg.com/profile_images/940784241721229312/H42LUFkU_normal.jpg,312,patrickjcs,front end dev and digital media shit // social justice dragon priest // avid music listener // sports ruiner // cocktail enjoyer // i say hella,Wed Jul 28 18:58:29 +0000 2010,47.734145,-122.2244331,172027003,681,0,https://www.instagram.com/p/BgILjupDmzj/,,portland,pdx,nba,warriors,trailblazers,,,,,,,,,,,,,,,,
JeopardySports,1775566849,"RT @JeopardySports: “Who are: the Golden State Warriors?”
#JeopardySports #Warriors https://t.co/nEL8qCxX5I",Allen™,https://pbs.twimg.com/profile_images/378800000532140314/355dd50abe9bd7662f25730821c882c6_normal.jpeg,400,Allen_Zaibatsu,"Hitler bad, Allen good. 
Cosmopolitan AF.",Mon Sep 30 22:30:22 +0000 2013,40.556073,-80.140835,1921520767,552,0,,Jeopardy! Sports,Warriors,,,,,,,,,,,,,,,,,,,,
Lakers,1440206848,"Can find other faults in Lonzo's game, but even as a rookie no denying that he is a player with a high basketball IQ. #Lakers",meh!,https://pbs.twimg.com/profile_images/947315984255168512/NF5DoIMB_normal.jpg,85,_therealNobody,"on the border of unattractive & ugly, poor & broke, middle-age & old",Thu Aug 18 11:30:23 +0000 2016,,,-1441337344,119,-1,,,,,,,,,,,,,,,,,,,,,,,
LosAngelesLakers,2044190721,"#LosAngelesLakers #Lakers #LAL Tom Pernice Jr. fights off flu symptoms, grabs Toshiba Classic lead https://t.co/qQGCSObdJy",Lakers Fans,https://pbs.twimg.com/profile_images/920774637604151296/4Z_Y7sby_normal.jpg,2049,LakersViews,Los Angeles Lakers Fan Page. NOT linked to Official Los Angeles Lakers. #LAL  #LakerFaithful #KobeBryant #KB20 #GoLakers #LakerNation #LosAngelesLakers #Lakers,Tue Feb 24 02:39:56 +0000 2015,,,-1256237210,833,0,http://dld.bz/gFCgU,,Lakers,LAL,,,,,,,,,,,,,,,,,,,
Lakers,-1168785407,Another corner 3 for Lopez. #Lakers,Alex Vejar,https://pbs.twimg.com/profile_images/965684219199369217/JTBgrTal_normal.jpg,673,AlexVReporting,Lakers beat for @AVP_Sports. Freelance NBA writer. Formerly @MalibuNews. @CSUNorthridge alum. PBWA member. Former wannabe rock star. @TaylorSwift13 apologist.,Thu Jul 15 19:18:19 +0000 2010,34.3373061,-118.1552891,167100622,735,0,,,,,,,,,,,,,,,,,,,,,,,
Lakers,2111234048,@LSCVII Let me try #Lakers 👀,Mountain 🌴🇻🇮🌴 📶,https://pbs.twimg.com/profile_images/967064626738417666/ws3gxgvP_normal.jpg,1801,Mountain_AAO12,Instagram 📷 | Snap 👻 | Mountain_AaO12 🏔 | 🏝🇻🇮🇱🇨🏝 | STX✈️GA |,Wed May 12 03:19:57 +0000 2010,33.8876179,-84.289389,142924865,477,0,,الله هو الحب,,,,,,,,,,,,,,,,,,,,,
